type,value,category,source,first_seen,last_seen,hits,detail
ip,89.21.67.141,http-scan,ssh,2026-09-24,2026-09-24,1,http-scan
ip,89.21.67.180,http-scan,ssh,2026-09-24,2026-09-24,1,http-scan
ip,89.93.158.126,ssh-probe,ssh,2026-09-14,2026-09-14,1,ssh-probe
ip,91.211.133.235,ssh-probe,ssh,2026-09-14,2026-09-14,1,ssh-probe
ip,91.231.89.124,ssh-probe,ssh,2026-09-12,2026-09-12,1,ssh-probe
ip,91.231.89.126,ssh-probe,ssh,2026-09-12,2026-09-12,1,ssh-probe
ip,91.231.89.16,http-scan,ssh,2026-09-23,2026-09-23,1,http-scan
ip,91.231.89.255,ssh-probe,ssh,2026-09-12,2026-09-12,1,ssh-probe
ip,91.231.89.35,ssh-probe,ssh,2026-09-12,2026-09-12,1,ssh-probe
ip,91.231.89.37,ssh-probe,ssh,2026-09-12,2026-09-12,1,ssh-probe
ip,91.247.112.32,ssh-probe,ssh,2026-09-14,2026-09-14,1,ssh-probe
ip,92.88.175.199,ssh-probe,ssh,2026-09-12,2026-09-12,1,ssh-probe
ip,94.102.56.99,ssh-probe,ssh,2026-09-13,2026-09-13,1,ssh-probe
ip,94.154.43.196,http-scan,ssh,2026-09-23,2026-09-23,1,http-scan
ip,94.231.206.36,http-scan,ssh,2026-09-24,2026-09-24,1,http-scan
ip,94.231.206.38,http-scan,ssh,2026-09-24,2026-09-24,1,http-scan
ip,94.55.40.17,ssh-probe,ssh,2026-09-14,2026-09-14,1,ssh-probe
sha256,94f2e4d8d4436874785cd14e6e6d403507b8750852f7f2040352069a75da4c00,unknown-artifact,cowrie/evidence,2026-09-13,2026-09-13,1,unknown-artifact
ip,95.10.185.177,ssh-probe,ssh,2026-09-12,2026-09-12,1,ssh-probe
ip,95.67.252.36,ssh-probe,ssh,2026-09-23,2026-09-23,1,ssh-probe
ip,97.88.184.125,ssh-probe,ssh,2026-09-23,2026-09-23,1,ssh-probe
ip,98.97.151.193,ssh-probe,ssh,2026-09-12,2026-09-12,1,ssh-probe
sha256,a151d3f4f2422531f30a843ffb35479596c86722bb103bdf8591105687f9b125,unknown-artifact,cowrie/evidence,2026-09-14,2026-09-14,1,unknown-artifact
sha256,b02337d82c44ed46e5b186bd54cde717be39da81a29fb332090d10a5c444ccb6,unknown-artifact,cowrie/evidence,2026-09-13,2026-09-13,1,unknown-artifact
